image_path,aspect_ratio,norm_central_moment_02,lbp_entropy,lbp_max,lbp_uniformity,glcm_correlation_0,glcm_correlation_1,gradient_direction_entropy,gradient_direction_energy,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19,ch_3,edge_density,mean_r,ClassId
img_001111.jpg,1.0389610389610389,0.0986449153726872,3.61990250429458,0.278748733535964,0.1235650269614378,0.960523398529755,0.9243955512227366,2.97350703383462,0.1294737168294175,3.5111024,-1.300185,0.17383012,0.2603694,0.422637,-0.4796803,-0.7336088,-0.52083945,-0.9047037,-0.63647807,0.12912446,0.118805446,-0.10633154,0.6351238,-0.121697135,-0.11137608,0.035613306,-0.36152858,0.48426893,0.4540934,0.7670059,0.151611328,85.03051758,31
img_000953.jpg,1.037037037037037,0.0898700099455502,3.4568762419976524,0.3624338624338145,0.1605183225553171,0.841025388703011,0.8205754528439555,2.9838895177617326,0.127774978304045,-1.1016388,-0.09569948,0.80450696,0.27288634,-0.54317874,0.048224565,-0.12282553,-0.27215117,0.49695134,-0.1753965,-0.31265748,-0.10547856,0.026736563,0.27669626,-0.025372718,-0.2930349,0.05533871,0.7566164,0.2716729,0.20617612,0.0,0.107910156,115.3752441,4
img_000567.jpg,0.9655172413793104,0.0927462368706734,3.5419843398495257,0.3288177339901073,0.1414891164551084,0.8670412687482462,0.8261544431509508,2.979843369552073,0.1285307821106723,-0.8975988,-0.1380414,1.1402962,-0.44167176,0.077584036,0.43957824,-0.63388944,-0.09572472,0.17777593,0.07262556,-1.1950247,0.4255214,-0.18110836,-0.49319774,-0.3232452,-0.23068286,0.7737559,0.07775191,-0.08895452,-0.31314585,0.001730547,0.130126953,145.4460449,16
img_002760.jpg,0.9767441860465116,0.0834952233433316,3.706868095639205,0.2945736434108364,0.1192168592693841,0.7583249118558579,0.759050484164692,2.9899356571483136,0.1267278138946082,-0.9913311,-0.3334645,-1.1315898,0.02489923,0.38480383,-0.076811425,0.7354435,1.1813277,0.2942739,-0.729672,0.04654207,0.33480993,-0.31726006,-0.09214241,0.1163052,0.24590033,-0.5220869,0.12629779,0.77796197,-0.088179536,0.0,0.107177734,63.890625,38
img_001562.jpg,1.2285714285714286,0.1805505212441299,3.715419181740635,0.2067293564501879,0.1027972759856724,0.9120068126825694,0.824452832346929,2.97577675142826,0.1291034712159092,-1.9342847,-0.58148384,-0.9292996,0.16918594,1.1819685,-0.5900737,0.49733472,-0.25738978,-0.85267353,0.37554327,-0.21369424,0.21098816,0.53840804,-0.16766597,0.42377853,0.15470278,0.39795318,-0.20979303,0.10510704,-0.031845324,0.69345456,0.044677734,51.21728516,2
img_000836.jpg,1.0,0.1029040409402197,3.832358726125832,0.2380952380952249,0.0957176091997897,0.9056315402285045,0.9096737321921564,2.9456049003554785,0.1354577886680031,-0.46405947,0.4317487,0.29949954,-1.315249,-0.530405,1.2016442,0.08260075,-0.5367422,-0.77226174,0.18762155,-0.0996086,-0.2602503,-0.19632253,-0.02960946,0.15135698,-0.25166038,-0.24303536,0.45935777,0.39207372,0.12744817,0.006697408,0.186523438,152.3310547,9
img_001680.jpg,1.0,0.0949936485723089,3.749620843101446,0.2434729811778918,0.1041014388730491,0.9465275186257528,0.937984073812346,2.919343212635075,0.1392673990243256,3.0960674,-1.3554095,0.5423702,-0.17682467,0.3036647,0.6760938,-0.4061508,0.22532879,-0.5984116,-0.04827739,-0.104384884,-0.14827815,-0.26909316,0.10792155,-0.038280524,-0.23967452,-0.80862904,-0.27591544,-0.20520923,-0.9461978,0.8283565,0.138183594,93.12402344,23
img_000885.jpg,1.0217391304347827,0.0815217391304347,3.634768844500612,0.2696577243293122,0.117206547197782,0.8745665330122241,0.8537869140913036,2.890008983725635,0.1469662259821987,-2.326311,-0.67538905,-0.115175135,-0.32303023,0.609214,0.6168654,-0.6694789,0.16237308,0.06861791,0.1220455,-0.41403243,-0.10223438,0.28694153,-0.24788953,-0.13211352,-0.48721555,-0.038843915,0.9604289,0.2439686,-0.40680483,0.0,0.12890625,228.6987305,9
img_000361.jpg,1.0294117647058822,0.0843080044671214,3.6859909156053328,0.2838308457711372,0.1174303853864944,0.8767179103343793,0.8616411459274622,2.9606604146913105,0.131567040419785,2.9572246,-0.53885806,-0.48872548,-0.1600737,-0.067137934,0.02335693,0.2100223,-0.682464,-0.3974546,-0.41914243,0.3158816,-0.597584,-0.36348805,0.53067416,0.25608733,-0.016409535,-0.35367605,-0.49260324,0.26075643,0.2053794,0.33828822,0.203613281,71.17016602,27
img_003788.jpg,0.8125,0.0959880854417072,3.563786410086943,0.3423517169614628,0.145416292645183,0.8571235328745151,0.8600512543470639,2.917421165512968,0.1383931713517867,-0.5422793,0.7259248,1.1350653,0.5320184,-0.16344932,0.22879645,0.6083803,-0.23810077,0.5868116,-0.32238868,-0.85121673,0.045075096,0.078359745,0.21723826,0.2539072,-0.15140353,-0.30400074,-0.50146955,0.64625984,-0.3606106,0.5899346,0.007080078,50.76000977,1
img_000321.jpg,0.3333333333333333,0.0,3.561509350767568,0.3378048780487598,0.1438630279595303,0.6451787899653487,0.6567668246582887,2.9380195209340547,0.1355829863176515,0.684428,1.9152747,0.11283206,-0.8070948,-0.47223285,-0.5409819,0.55525875,0.13906007,-0.1135553,0.49674204,-0.04868508,-0.18463475,0.26903337,0.20081772,0.16708599,0.3307518,-0.19163996,-0.78240514,-0.082612306,-0.17467056,0.5223854,0.001464844,29.8762207,12
img_004489.jpg,0.896551724137931,0.0933333333333332,3.500180613750761,0.3368700265251542,0.1466168058594268,0.5853588790391764,0.5596345584247634,2.948006923803013,0.1340683463613685,-0.2146258,0.7922569,0.5224068,0.19866547,0.25436008,-0.30750647,0.16830386,-0.5488039,0.022419505,-0.7386563,-0.5016384,0.4995402,-0.26939115,0.046092227,-0.28180522,0.3676828,0.23088512,-0.25005907,-0.28734866,0.06858553,0.0,0.002685547,91.99072266,2
img_002496.jpg,0.9886363636363636,0.085926116219801,3.6894931119404415,0.2045454545454518,0.1037534571747062,0.9205787088657466,0.9006984045305325,2.9414716974033293,0.1365422957277856,-2.09467,-0.921713,-0.76771224,-1.2505413,1.0525624,0.45457953,0.21977222,-1.0135297,-0.27824464,-0.008414898,0.17618878,0.29569903,0.05523413,0.084131554,0.099598974,0.02817824,-0.37934297,-0.2363594,-0.41450173,0.25113007,0.08377322,0.2421875,170.4555664,9
img_001846.jpg,1.0,0.0,3.4457638220194813,0.3407118055555407,0.1533907666618308,0.6770508877842664,0.7104594166341696,2.933195806517332,0.1368445879147257,-0.35814372,0.6255554,0.8551482,0.5892932,-0.20130007,-0.30853605,1.0189633,-0.5347694,-0.34661245,0.17994502,0.46547708,-0.20929015,0.1491206,-0.22219743,0.1569308,-0.7050139,-0.21302949,0.07731847,-0.041818436,-0.106206685,0.06515592,0.0,13.33544922,5
img_003558.jpg,1.0666666666666669,0.0825081702308975,3.55159652562374,0.2382812499999937,0.1191274685329799,0.9121770898045356,0.9223719953405256,2.51494085995208,0.2488107638888759,3.5535605,-1.4626046,0.014000284,0.17801371,0.18502955,0.456195,-1.2520869,0.1542205,-0.8405099,-0.0361092,0.16209775,0.118256174,0.45979548,0.34720293,0.2796395,-0.000880509,-0.14931741,-0.4623419,0.25916398,0.2495242,0.17532896,0.165771484,210.5876465,28
img_002948.jpg,0.9722222222222222,0.1047288345560633,3.574381019734485,0.3214285714285459,0.1362799193751358,0.8141181790773301,0.8597998805865085,2.980890768878831,0.1283711262282487,-1.5891914,-0.3192894,0.7005971,0.51802045,-0.08616613,-0.32946247,-0.4422763,-0.6756843,0.69087327,-0.73734343,0.029511804,0.06303522,-0.18672602,0.06263336,-0.11517383,0.113707535,-0.2506709,-0.10983687,-0.15416095,-0.011804555,0.03161724,0.150634766,107.1169434,4
img_005160.jpg,1.0113636363636365,0.0896546232718098,3.604262864617056,0.2608529111338066,0.1208448472571572,0.9494671031051,0.9452827063650184,2.978631052642694,0.1289046482777728,-0.5180213,-0.5684616,-1.3596433,-0.68506247,0.678349,-0.43556288,0.85239583,-0.014747536,0.057042614,0.5628458,-0.31520998,-0.527348,-1.3367898,0.76703465,-0.24076541,0.8824101,0.052255273,-0.6236868,0.28694725,-0.77419335,0.0,0.185302734,96.76391602,39
img_001407.jpg,0.0,0.0,3.366125103390096,0.3743315508021057,0.1716695104552615,0.7719355258026778,0.7294812918069896,2.905524650795201,0.1409581820088017,-0.61208975,0.9903855,1.6352187,0.1199265,0.7211798,0.62212527,0.5430813,0.5220533,-0.05707196,0.74094,0.8115653,0.61220133,0.42286158,-0.06723416,-0.08862459,-0.18420143,-0.27646878,-0.39598253,0.2651645,-0.21449679,0.07659203,0.0,21.44946289,10
img_002503.jpg,1.0,0.103084832772175,3.6414565584562575,0.293081761006277,0.1230125390609445,0.9360982603097264,0.9480968664589564,2.94571996722705,0.1341618870561442,0.07168921,1.5896417,0.048775468,-1.7483704,-1.8655939,-0.82547915,-0.58621436,0.4532336,-1.0080168,0.3175507,0.52434796,-0.110467054,0.039744638,0.29817316,-0.97387093,0.21611676,-0.2303208,-0.17920467,-0.17503852,-0.17963177,0.5979381,0.115234375,124.7016602,12
img_005387.jpg,0.7777777777777778,0.0865003616472132,3.721318450476612,0.246323529411742,0.1061226075908109,0.9199521009775898,0.9169879467268116,2.9247771216745417,0.1389337559472063,-1.4414942,0.13761544,0.93109745,0.19105774,0.4591763,0.08620562,-0.9018539,0.6983016,0.5409589,0.08294649,0.61202985,0.22577329,0.12938865,-0.6583966,-0.6687877,1.2293448,-0.023745015,-0.5848791,-0.7785333,0.1233017,0.1413075,0.084716797,88.62866211,7
img_001242.jpg,0.725,0.1349148924085012,3.729671414109885,0.2166337935568687,0.1014731681075921,0.9466992194672578,0.9361722850002672,2.971232422065375,0.130154483624175,2.7260425,-0.83148474,-0.23151632,-0.8792533,-0.076639324,-0.21475118,0.02104161,-0.23562476,-0.17706019,-0.46799818,0.47224703,-0.58652157,-0.26420566,0.06793401,0.47952312,0.1428004,0.04770036,0.230185,-0.044163372,-0.00707785,0.2966116,0.201416016,86.8503418,11
img_003176.jpg,1.0363636363636364,0.0768655674741096,3.6014680257635496,0.2107339230217522,0.1149564946147388,0.9576478471684416,0.9419527517314426,2.9825532472422904,0.1280477730261723,-1.9780968,-0.5895094,-0.43143812,-1.1244545,1.4683107,0.36483753,0.2013348,-0.9491519,-0.9812659,0.24211991,0.20634007,0.19943942,-0.23147526,0.124376945,0.19367966,-0.31654945,0.11884259,-0.5893892,0.18775596,-0.08295281,0.4900687,0.125732422,73.89013672,9
img_004357.jpg,0.0,0.0,3.4853648964939583,0.3442994895065034,0.1511079352506079,0.8819793475280998,0.8877103926872022,2.953598371411832,0.1333502135823222,0.41762733,3.7250757,-1.5507239,0.9017695,-0.07869814,0.24888511,-0.5006436,-0.271003,-0.0464455,0.17894323,0.37839922,0.24208574,0.17393939,-0.100168765,0.2186485,-0.5702471,-0.6523526,0.043784898,0.19077668,0.23046614,0.2273495,0.0,21.96484375,13
img_003049.jpg,0.9473684210526316,0.1143299676821769,3.684997599629836,0.297175866495488,0.1213159625008701,0.8056500187787051,0.8106547079037263,2.9470823967486703,0.1342575732358056,2.2271397,-0.78911376,-0.036969766,0.39035642,-0.42752305,0.57288194,0.49021804,-0.04963387,0.50015783,0.00516795,-0.22829679,0.15875308,-0.043100268,-1.1506913,-0.2984592,-0.002950778,-0.27448955,0.061317958,0.16426943,-0.076948665,0.21617717,0.080322266,74.80493164,28
img_000675.jpg,1.0,0.0,3.5413221700470974,0.3187499999999668,0.1373958333333047,0.7146654020334884,0.6871426503818466,2.9089667719702805,0.1422048611110815,-0.43133712,1.2143404,1.1148468,0.3856966,0.23558319,-0.24492544,0.47221035,0.15385251,-0.025657073,0.5873331,0.14333743,0.017059553,-0.05109372,0.15031406,0.15672083,0.011680108,-0.16773123,-0.11065159,-0.08727226,-0.2370262,0.56389385,0.0,28.02880859,7
img_000069.jpg,0.875,0.1131545366836413,3.284514181111953,0.406072106261821,0.1922089518919157,0.7713282262280922,0.7752788627939261,2.907254850612567,0.1410313651076861,2.3448052,-0.9227284,0.47732204,0.46020696,-0.06317508,0.16480346,0.55698955,0.5924784,0.30570412,0.601785,-0.46717757,0.34127048,0.15507226,-0.8708964,-0.6119702,-0.43016687,-0.5557077,0.35206538,0.3097785,-0.14300758,0.23677963,0.048095703,56.41064453,29
img_005234.jpg,0.9696969696969696,0.0855729679904725,3.801013633253184,0.2632575757575508,0.1038456295913485,0.8740817263772053,0.8703774507589198,2.964530973723421,0.1312144886363387,0.116178796,0.52379066,-0.3208746,-0.4902287,-0.29619455,-0.010425662,0.16950525,-0.13577668,1.0403347,-0.19167405,0.4101512,-0.14141366,0.12921791,-0.7734685,0.57692474,0.40781876,-0.13260442,0.12339192,-0.30699214,-0.32638487,0.038535066,0.152832031,132.8916016,36
img_001648.jpg,1.0,0.2748714873424326,3.688471517069193,0.2950191570880849,0.1202223494467869,0.7445329930759055,0.7619302716163782,2.9396927781395705,0.135538233437525,-0.32011116,0.7472625,0.885518,-0.3592866,0.42941317,0.04788481,0.41290468,-0.62353295,0.624153,0.5698351,-0.6081559,-0.25311774,-0.26715457,0.29729307,-0.2106193,0.08839251,0.055479817,0.53068995,-0.28853366,0.44804448,0.6518698,0.004150391,46.35424805,33
img_003140.jpg,0.963963963963964,0.1628959589682263,3.47343751400864,0.3429317167634896,0.1514146123896035,0.9771489693794334,0.9721386622715176,2.948263845169218,0.1336752072187459,0.54621845,3.5081613,-1.7173426,0.9950175,0.25719777,0.10403203,-1.2928069,0.019305753,-0.18151319,-0.1159615,0.2791916,-0.51800793,-0.1746929,0.38092813,-0.10665392,-0.21177435,0.03140613,0.4067568,-0.1775345,-0.24355122,0.07326686,0.116455078,107.2873535,13
img_002196.jpg,0.6857142857142857,0.1423419979085703,3.6019449996963537,0.3216326530611982,0.134608579758412,0.8940280929922542,0.8664322600372226,2.984087232774089,0.1278034152436276,-1.2091382,0.29258308,1.3235675,-0.5646615,0.35545644,1.2255638,-0.10414356,-0.00877081,-0.744699,-0.1686506,0.2747199,-0.041918393,0.038556058,0.24878317,-0.043487217,-0.14082262,0.7776322,0.36320597,0.40415522,-0.18084075,0.70150405,0.11328125,79.21020508,9
img_005252.jpg,1.1025641025641026,0.0755532081541003,3.852105861728731,0.2009540846750029,0.0883520384705951,0.9392979608801552,0.9214815285389548,2.9531316624457418,0.1325588151314997,2.9907112,-1.256063,-0.024103455,0.03628455,0.49238208,-0.5197441,-0.58064675,-0.1857583,0.046025842,-0.2646157,0.089721985,0.47698307,0.086610526,-0.31373295,-0.39895257,0.21816018,0.046319842,-0.5628763,0.2714954,-0.084440656,0.15179895,0.134277344,136.6960449,25
img_003911.jpg,0.9886363636363636,0.1543462646199321,3.692640753371223,0.232599431818179,0.107616358004761,0.9085729641924374,0.8788687148614773,2.982580449264296,0.1281232737531535,2.901702,-1.0251061,0.086521395,-0.23631763,0.16077612,0.5121956,-0.09585263,-0.34515378,-0.5820405,-0.23286103,0.22011594,-0.44019875,-0.4065645,0.39875233,0.030782796,-0.23345856,0.19637837,-0.17769277,-0.10683069,-0.09430657,0.12686884,0.128173828,82.22265625,28
img_003784.jpg,0.9069767441860463,0.0921052631578947,3.480049879810708,0.3464519976147676,0.1520117312021278,0.8798387865317269,0.8287922549415087,2.9875648999231363,0.127139107835519,-1.9996452,-0.1933744,0.52776396,-0.68954355,0.9017948,0.2632502,-0.4287824,-0.17052145,-0.9325504,0.37016296,0.73334175,-0.35173035,-0.12739965,-0.12137983,-0.006998382,0.09666437,0.20552659,0.39394766,0.31815922,0.01372398,0.0,0.135009766,163.657959,16
img_003353.jpg,1.0,0.0880418371800138,3.6595571422168014,0.3093709884467067,0.1268775511212823,0.9176862716299388,0.8893805227237654,2.972578092131039,0.1297300281292626,2.2250125,-0.7031041,-0.24739404,0.039567832,0.18927915,-0.31252867,0.5114148,0.09708617,-0.20912012,-0.56177294,-0.41221163,0.17579475,-0.19394802,0.19249764,-0.7413385,0.80820596,0.21534982,-0.1190148,0.8554469,0.39307892,0.0,0.101318359,95.12084961,22
img_004692.jpg,0.7857142857142857,0.1914226470439484,3.702406242551109,0.2654761904761588,0.1114880952380686,0.8854291417165668,0.8739189366446592,2.938809310310328,0.1356972789115323,-1.3248096,0.10414991,0.6403634,-0.46169373,0.31325355,0.6059174,-0.2622962,-0.113073125,0.63927776,0.940776,-0.005782772,-0.5907307,-0.58926046,-0.021330614,-0.25271258,-0.41895875,-0.90397686,-0.85208994,-0.24579698,-0.010114946,0.69043654,0.005859375,45.84399414,41
img_003548.jpg,1.04,0.1041832306814177,3.8300394664143274,0.1770212765957371,0.0875802625622379,0.8846155695679869,0.8528952632595704,2.929736266510691,0.1376141240380145,2.6667802,-0.30928195,0.16540654,0.6883701,0.8739086,-0.48440108,-0.15311706,-0.40682706,0.35259834,-0.21717773,-0.33288065,0.044444386,0.12037363,-0.30335465,-0.17606793,0.21051924,-0.2145091,-0.07400274,0.43273652,0.30567247,0.5444509,0.0,57.87695313,11
img_001392.jpg,0.9736842105263158,0.0850068955138503,3.661477492538549,0.2738264580369648,0.1156889089433658,0.9212547348345492,0.9246925045029516,2.943538007274221,0.1357907282141572,-1.7162336,-0.13869165,0.12923978,0.028007535,-0.589013,-0.3851079,-0.2772772,0.12627329,0.4812934,-0.28162032,-0.19726752,-0.27399087,0.7642402,-0.6676985,-0.13421755,-0.7086856,-0.24626105,-0.35343894,-0.27049932,-0.5343052,0.016599141,0.108886719,145.4177246,1
img_001444.jpg,1.1333333333333333,0.2287102454680197,3.560261725118527,0.3232142857142664,0.1383290816326366,0.6330733305182681,0.6121441175808531,2.9600024777519582,0.1316064342403471,-1.7175148,-0.30050105,-0.57600015,-0.24060921,0.11448503,-0.28158373,0.45833114,2.1410367,-0.37492484,-0.9971758,0.72769904,-0.5155354,-0.4588942,-0.11947639,-0.14605184,-0.16973579,-0.4417903,-0.24937192,0.110102594,0.16556318,0.01139793,0.031005859,30.44165039,38
img_004558.jpg,2.333333333333333,0.0509259259259301,3.723866734630085,0.2799167533818647,0.1134495046674392,0.7888374708070236,0.7820280818035144,2.9670458289694808,0.1308416376021496,-0.6363483,0.46894926,0.87738085,-0.016754227,0.8243747,0.4144739,0.28989986,-0.16945745,0.910146,0.5384917,-0.33198166,-1.0536585,-0.54125756,-0.21272445,0.32221794,-0.30227163,-0.290444,-0.422239,0.12774797,-0.35204467,0.8536783,0.0,31.91796875,42
img_000307.jpg,1.1904761904761905,0.1011424714816532,3.731256878293018,0.2617220801363912,0.1086026241179503,0.9232143552885193,0.8864781415817007,2.986566481715304,0.1273237935968971,-2.273866,-0.7462046,-0.1275631,0.7897163,-0.04428354,0.046763435,-0.52165455,-0.00843714,-0.35882178,0.13566303,0.0822311,0.20540039,0.1079421,-0.417794,-0.4059912,-0.01874768,-0.0599473,-0.52683294,-0.1012046,-0.29237154,0.5033277,0.158935547,101.4963379,2
img_001656.jpg,0.96,0.0970225948612107,3.491222836734628,0.347107438016511,0.1515916347926897,0.7743336692758155,0.7813885689862526,2.977139606819565,0.1288937102998295,-1.9827875,-0.73943317,-0.092142,0.5580328,-0.5265629,0.003133993,0.3735051,-0.029589003,-0.43981075,0.25605175,0.53099644,-0.10553918,0.1779903,-0.04312718,-0.4617075,-0.2279505,0.107573144,0.3636485,0.63220716,0.16874434,0.46041402,0.077636719,55.75268555,8
img_003136.jpg,1.0232558139534884,0.0779525994036713,3.585477241681443,0.314482029598292,0.133638799619168,0.8000472745339403,0.795275907047513,2.9514812400598918,0.1331175216444754,-1.1163797,-0.9891281,-1.6736728,-0.5615963,-0.31744966,0.17134973,0.6917976,0.5808679,0.07168585,-0.33708867,0.48053744,0.74832964,0.55682194,0.554134,0.047694992,-0.36601973,-0.37006345,-0.08815601,0.45801526,-0.17923088,0.0,0.149414063,93.21337891,34
img_004734.jpg,0.9166666666666666,0.0786047858558146,3.506012882497391,0.3579072532698742,0.1553286458988349,0.8580839450404666,0.8673282925489202,2.920763737978141,0.1379239651566729,-0.535325,0.66857755,1.3796538,0.21076107,-1.1563426,0.7621028,0.4695225,0.17866482,0.084467284,0.25727966,-0.45173302,0.18934192,0.060462262,-0.30554032,0.045414645,-0.08741848,-0.06569891,0.38913476,0.15213965,0.20710953,0.8745241,0.038818359,38.95874023,7
img_003037.jpg,1.0806451612903225,0.0764294127309142,3.7303088127559225,0.2014925373134279,0.1016609220967658,0.9396039592775352,0.9131742949003409,2.9666000362347225,0.1301222157341887,-1.3973655,-0.5367013,-0.95647967,-1.3803675,1.2021115,0.5473847,0.8148246,-0.4528043,-0.95612854,0.51228637,-0.12973997,0.042876508,-0.24508384,-0.27272508,-0.13157472,-0.17439915,-0.069807775,-0.31397292,-0.26599577,0.30142015,0.0,0.168457031,183.2712402,9
img_003676.jpg,0.9242424242424242,0.086560680354589,3.4846727672505176,0.2016766845934814,0.1226112201047206,0.9753306745898388,0.973470436896922,2.901459459642597,0.1445618164915412,-2.0644827,-0.9192573,-0.94335705,0.7364759,0.103996456,-0.47299454,0.19360949,-0.38061768,-0.77058935,0.4137988,0.018469501,-0.09721038,0.035146996,-0.29493833,0.33587185,-0.15848753,-0.15245223,-0.5603709,-0.8022077,-0.1903736,0.28568572,0.163330078,80.51025391,2
img_004090.jpg,1.0943396226415094,0.0741930121277337,3.485279258725509,0.3471047495120251,0.1523174406707743,0.8770820467430778,0.8363712145466071,2.9359992431883266,0.1361288181482144,3.4016135,-1.516559,0.27488795,0.4825334,0.5511532,-0.26075765,-0.7298754,0.33721736,-0.7571577,-0.11595376,0.13251841,0.30979297,-0.4065479,0.22730204,0.1511866,-0.15308069,-0.3345882,0.109250456,0.010046593,0.001742023,0.0,0.048828125,89.68847656,31
img_001322.jpg,0.9607843137254902,0.0868055555555555,3.504869830540593,0.2380952380952285,0.122175000452352,0.7978460570453746,0.8375731574994952,2.6467971333620026,0.2122800300592255,-2.266679,-0.8813491,-0.42258424,0.58805853,-0.45490974,-0.27725577,-0.47403052,0.31170794,-0.23550193,0.16147359,0.2622663,-1.148559,0.4163097,-0.14415577,0.074830025,0.24500969,0.096262984,0.21958639,-0.40572757,-0.19181016,0.0,0.169433594,230.8400879,1
