image_path,circularity,aspect_ratio,extent,norm_central_moment_20,norm_central_moment_02,glcm_contrast_0,glcm_contrast_1,glcm_homogeneity_0,gradient_mean_magnitude,gradient_std_magnitude,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_18,ch_12,ch_95,edge_density,mean_b,mean_g,mean_r,ClassId
img_000836.jpg,0.3485879405351285,1.0,0.7043650793650794,0.0680850417887194,0.1029040409402197,0.9897959183673468,0.9489506522972206,0.7450380152060826,192.20371064709815,171.34768863912163,-0.46405947,0.4317487,0.29949954,-1.315249,-0.530405,1.2016442,0.08260075,-0.5367422,-0.77226174,0.18762155,-0.0996086,-0.2602503,-0.19632253,0.39207372,0.09950436,0.7449353,0.186523438,124.6030273,132.8198242,152.3310547,9
img_001680.jpg,0.4151501473183323,1.0,0.5376926280716369,0.0899787535129548,0.0949936485723089,0.4672839506172838,0.5453139498917412,0.8415432098765433,118.1026748624625,141.00238501575464,3.0960674,-1.3554095,0.5423702,-0.17682467,0.3036647,0.6760938,-0.4061508,0.22532879,-0.5984116,-0.04827739,-0.104384884,-0.14827815,-0.26909316,-0.20520923,0.06408684,0.1329419,0.138183594,72.11206055,73.02978516,93.12402344,23
img_000885.jpg,0.7853033200013129,1.0217391304347827,0.9574468085106383,0.0851851851851851,0.0815217391304347,0.4607750472589792,0.5375886524822695,0.8625514288891358,111.97453385764234,134.25125137021342,-2.326311,-0.67538905,-0.115175135,-0.32303023,0.609214,0.6168654,-0.6694789,0.16237308,0.06861791,0.1220455,-0.41403243,-0.10223438,0.28694153,0.2439686,0.13330169,0.9689616,0.12890625,190.6318359,205.6486816,228.6987305,9
img_000361.jpg,0.5378699880892058,1.0294117647058822,0.6752100840336135,0.0912997090041565,0.0843080044671214,0.4303030303030306,0.4766000505944852,0.8230303030303028,105.18634167076594,88.74848015544259,2.9572246,-0.53885806,-0.48872548,-0.1600737,-0.067137934,0.02335693,0.2100223,-0.682464,-0.3974546,-0.41914243,0.3158816,-0.597584,-0.36348805,0.26075643,0.0850393,0.000810134,0.203613281,62.72802734,64.65991211,71.17016602,27
img_003788.jpg,0.4235270878211041,0.8125,0.5841346153846154,0.0740718981437248,0.0959880854417072,0.2204301075268817,0.2150537634408602,0.8923655913978497,56.83897930443769,56.17306897658174,-0.5422793,0.7259248,1.1350653,0.5320184,-0.16344932,0.22879645,0.6083803,-0.23810077,0.5868116,-0.32238868,-0.85121673,0.045075096,0.078359745,0.64625984,0.05033781,0.0,0.007080078,41.40551758,42.61425781,50.76000977,1
img_000321.jpg,0.0,0.3333333333333333,0.0,0.0,0.0,0.1244527829893683,0.115625,0.9407754846779238,22.212948777799085,26.645839454845685,0.684428,1.9152747,0.11283206,-0.8070948,-0.47223285,-0.5409819,0.55525875,0.13906007,-0.1135553,0.49674204,-0.04868508,-0.18463475,0.26903337,-0.082612306,0.0,0.0,0.001464844,25.25024414,25.02270508,29.8762207,12
img_004489.jpg,0.7828817577475454,0.896551724137931,0.9283819628647216,0.0744047619047618,0.0933333333333332,0.1558620689655172,0.1593406593406594,0.9253793103448278,44.393626314197576,32.99560457781045,-0.2146258,0.7922569,0.5224068,0.19866547,0.25436008,-0.30750647,0.16830386,-0.5488039,0.022419505,-0.7386563,-0.5016384,0.4995402,-0.26939115,-0.28734866,0.1510759,0.0,0.002685547,86.32885742,86.4609375,91.99072266,2
img_002496.jpg,0.4473946390714989,0.9886363636363636,0.9311650992685476,0.0827999359019027,0.085926116219801,0.7897727272727274,0.9892984542211658,0.7958828193010821,182.34469969424984,187.34962647809232,-2.09467,-0.921713,-0.76771224,-1.2505413,1.0525624,0.45457953,0.21977222,-1.0135297,-0.27824464,-0.008414898,0.17618878,0.29569903,0.05523413,-0.41450173,0.063037276,0.7871963,0.2421875,133.3083496,138.9401855,170.4555664,9
img_001846.jpg,0.0,1.0,0.0,0.0,0.0,0.025709219858156,0.0230496453900709,0.9882092198581562,18.59758918459541,20.73345615903913,-0.35814372,0.6255554,0.8551482,0.5892932,-0.20130007,-0.30853605,1.0189633,-0.5347694,-0.34661245,0.17994502,0.46547708,-0.20929015,0.1491206,-0.041818436,0.0,0.0,0.0,14.92602539,12.07714844,13.33544922,5
img_003558.jpg,0.5378668477164995,1.0666666666666669,0.8466145833333333,0.0943385080153897,0.0825081702308975,0.9476190476190476,0.8379237288135593,0.8342217912806149,155.23430608074457,200.18816618945385,3.5535605,-1.4626046,0.014000284,0.17801371,0.18502955,0.456195,-1.2520869,0.1542205,-0.8405099,-0.0361092,0.16209775,0.118256174,0.45979548,0.25916398,0.026973687,0.98411715,0.165771484,171.0224609,177.9047852,210.5876465,28
img_002948.jpg,0.1911490838562177,0.9722222222222222,0.5746031746031746,0.0876353620783728,0.1047288345560633,1.2491830065359484,0.9428571428571426,0.7461697424067667,173.43771091493633,177.67021381489758,-1.5891914,-0.3192894,0.7005971,0.51802045,-0.08616613,-0.32946247,-0.4422763,-0.6756843,0.69087327,-0.73734343,0.029511804,0.06303522,-0.18672602,-0.15416095,0.06850402,0.14473905,0.150634766,86.61645508,89.78637695,107.1169434,4
img_005160.jpg,0.3880212672929622,1.0113636363636365,0.9041751787538304,0.0810096306929858,0.0896546232718098,0.4260072314049589,0.4538292651427095,0.8709201810889645,106.46817271112332,135.18196077986832,-0.5180213,-0.5684616,-1.3596433,-0.68506247,0.678349,-0.43556288,0.85239583,-0.014747536,0.057042614,0.5628458,-0.31520998,-0.527348,-1.3367898,0.28694725,0.6841033,0.23518254,0.185302734,132.5390625,109.3789063,96.76391602,39
img_001407.jpg,0.0,0.0,0.0,0.0,0.0,0.0532598714416896,0.0615808823529411,0.9733700642791552,20.58728804512205,26.50637307085632,-0.61208975,0.9903855,1.6352187,0.1199265,0.7211798,0.62212527,0.5430813,0.5220533,-0.05707196,0.74094,0.8115653,0.61220133,0.42286158,0.2651645,0.0,0.0,0.0,20.73217773,18.00073242,21.44946289,10
img_002503.jpg,0.1603140293981526,1.0,0.6004938271604938,0.0792112675353644,0.103084832772175,0.6042735042735047,0.4914236706689539,0.8147375952353325,109.06522301514283,136.14866928297565,0.07168921,1.5896417,0.048775468,-1.7483704,-1.8655939,-0.82547915,-0.58621436,0.4532336,-1.0080168,0.3175507,0.52434796,-0.110467054,0.039744638,-0.17503852,0.037177503,0.5254649,0.115234375,78.38574219,94.49511719,124.7016602,12
img_005387.jpg,0.6499649498706923,0.7777777777777778,0.5458553791887125,0.0770515379143328,0.0865003616472132,0.8172348484848487,0.8576850094876658,0.8465964795008913,136.62413614975634,164.5691283165292,-1.4414942,0.13761544,0.93109745,0.19105774,0.4591763,0.08620562,-0.9018539,0.6983016,0.5409589,0.08294649,0.61202985,0.22577329,0.12938865,-0.7785333,0.039764926,0.26964748,0.084716797,68.55664063,76.8359375,88.62866211,7
img_001242.jpg,0.3144350832936527,0.725,0.5949353448275863,0.0729289016374747,0.1349148924085012,0.5174900530503976,0.6119824080989127,0.8303233808826527,112.18812172962582,120.75018793839352,2.7260425,-0.83148474,-0.23151632,-0.8792533,-0.076639324,-0.21475118,0.02104161,-0.23562476,-0.17706019,-0.46799818,0.47224703,-0.58652157,-0.26420566,-0.044163372,0.09817426,0.1310881,0.201416016,90.82739258,83.63769531,86.8503418,11
img_003176.jpg,0.8897008093163963,1.0363636363636364,0.757097288676236,0.0826566325173492,0.0768655674741096,0.1259671179883945,0.1737344448471668,0.9399177949709864,52.90566693567425,54.40183246665979,-1.9780968,-0.5895094,-0.43143812,-1.1244545,1.4683107,0.36483753,0.2013348,-0.9491519,-0.9812659,0.24211991,0.20634007,0.19943942,-0.23147526,0.18775596,0.05741729,0.0,0.125732422,60.56689453,60.33789063,73.89013672,9
img_004357.jpg,0.0,0.0,0.0,0.0,0.0,0.0348432055749129,0.0331395348837209,0.9825783972125436,25.322471619497307,28.49805991937414,0.41762733,3.7250757,-1.5507239,0.9017695,-0.07869814,0.24888511,-0.5006436,-0.271003,-0.0464455,0.17894323,0.37839922,0.24208574,0.17393939,0.19077668,0.0,0.0,0.0,24.07543945,20.17480469,21.96484375,13
img_003049.jpg,0.1019541755882386,0.9473684210526316,0.4294590643274854,0.1565724172528673,0.1143299676821769,0.525,0.5266974291364533,0.8224595141700406,108.48751796886394,115.200072255965,2.2271397,-0.78911376,-0.036969766,0.39035642,-0.42752305,0.57288194,0.49021804,-0.04963387,0.50015783,0.00516795,-0.22829679,0.15875308,-0.043100268,0.16426943,0.04240131,0.0,0.080322266,61.68261719,64.71459961,74.80493164,28
img_000675.jpg,0.0,1.0,0.0,0.0,0.0,0.1271551724137931,0.1387096774193548,0.9364224137931036,24.055832910051198,25.83788051815328,-0.43133712,1.2143404,1.1148468,0.3856966,0.23558319,-0.24492544,0.47221035,0.15385251,-0.025657073,0.5873331,0.14333743,0.017059553,-0.05109372,-0.08727226,0.0,0.0,0.0,32.04443359,26.45288086,28.02880859,7
img_000069.jpg,0.1879633011356595,0.875,0.365079365079365,0.0986913600540624,0.1131545366836413,0.2306940371456501,0.2264705882352942,0.909286412512219,52.43915928244039,73.72021214100766,2.3448052,-0.9227284,0.47732204,0.46020696,-0.06317508,0.16480346,0.55698955,0.5924784,0.30570412,0.601785,-0.46717757,0.34127048,0.15507226,0.3097785,0.01708719,0.0,0.048095703,45.71533203,47.70507813,56.41064453,29
img_005234.jpg,0.6610956534818783,0.9696969696969696,0.928030303030303,0.0826278926675487,0.0855729679904725,1.2140762463343109,1.2421875,0.7274372686137394,209.32801334189804,179.8508711700813,0.116178796,0.52379066,-0.3208746,-0.4902287,-0.29619455,-0.010425662,0.16950525,-0.13577668,1.0403347,-0.19167405,0.4101512,-0.14141366,0.12921791,-0.30699214,0.06342229,0.6191179,0.152832031,180.7145996,152.697998,132.8916016,36
img_001648.jpg,0.0552000731136694,1.0,0.1995464852607709,0.2659104931025126,0.2748714873424326,0.2493368700265252,0.2301587301587301,0.880106100795756,46.70280904961661,45.41307067690365,-0.32011116,0.7472625,0.885518,-0.3592866,0.42941317,0.04788481,0.41290468,-0.62353295,0.624153,0.5698351,-0.6081559,-0.25311774,-0.26715457,-0.28853366,0.005690425,0.0,0.004150391,49.90161133,43.5234375,46.35424805,33
img_003140.jpg,0.1202853234215894,0.963963963963964,0.5990570009261598,0.1879437410381434,0.1628959589682263,0.1936087030426653,0.2343245539507222,0.9167601563827982,53.79898634510928,80.15518202616211,0.54621845,3.5081613,-1.7173426,0.9950175,0.25719777,0.10403203,-1.2928069,0.019305753,-0.18151319,-0.1159615,0.2791916,-0.51800793,-0.1746929,-0.1775345,0.108434945,0.0,0.116455078,147.4411621,117.96875,107.2873535,13
img_002196.jpg,0.2514708967214835,0.6857142857142857,0.6160714285714286,0.0570876170319205,0.1423419979085703,0.5252100840336136,0.6596638655462186,0.8089915966386552,116.49132819776162,118.95969067605128,-1.2091382,0.29258308,1.3235675,-0.5646615,0.35545644,1.2255638,-0.10414356,-0.00877081,-0.744699,-0.1686506,0.2747199,-0.041918393,0.038556058,0.40415522,0.09010917,0.0,0.11328125,70.8918457,67.05834961,79.21020508,9
img_005252.jpg,0.7182459041500716,1.1025641025641026,0.9314251639833036,0.0913662454990904,0.0755532081541003,0.3424908424908426,0.4332925336597309,0.8382783882783886,119.01697144379192,90.97324032197795,2.9907112,-1.256063,-0.024103455,0.03628455,0.49238208,-0.5197441,-0.58064675,-0.1857583,0.046025842,-0.2646157,0.089721985,0.47698307,0.086610526,0.2714954,0.18121736,0.1774937,0.134277344,118.4833984,123.1311035,136.6960449,25
img_003911.jpg,0.0573135273547467,0.9886363636363636,0.4471003134796238,0.0861034883730903,0.1543462646199321,0.1553827751196172,0.2061781609195402,0.9223086124401916,57.17730553377724,58.03928636880469,2.901702,-1.0251061,0.086521395,-0.23631763,0.16077612,0.5121956,-0.09585263,-0.34515378,-0.5820405,-0.23286103,0.22011594,-0.44019875,-0.4065645,-0.10683069,0.11495298,0.0,0.128173828,59.29321289,64.02197266,82.22265625,28
img_003784.jpg,0.7834346679889547,0.9069767441860463,0.9516994633273704,0.0753968253968253,0.0921052631578947,0.5097919216646267,0.7118437118437122,0.833965728274174,135.94212048609813,136.7318250979579,-1.9996452,-0.1933744,0.52776396,-0.68954355,0.9017948,0.2632502,-0.4287824,-0.17052145,-0.9325504,0.37016296,0.73334175,-0.35173035,-0.12739965,0.31815922,0.13666734,0.13034761,0.135009766,146.2692871,146.0053711,163.657959,16
img_003353.jpg,0.2618391401722039,1.0,0.7188365650969529,0.0910137748578849,0.0880418371800138,0.3519736842105264,0.4640738299274884,0.85875,99.47959131785296,98.54023568364616,2.2250125,-0.7031041,-0.24739404,0.039567832,0.18927915,-0.31252867,0.5114148,0.09708617,-0.20912012,-0.56177294,-0.41221163,0.17579475,-0.19394802,0.8554469,0.057394214,0.13839275,0.101318359,80.02050781,85.08544922,95.12084961,22
img_004692.jpg,0.3789997851898876,0.7857142857142857,0.3798701298701298,0.1084687749162877,0.1914226470439484,0.2019704433497537,0.2197530864197531,0.9019704433497538,56.63771242946206,68.42349225713578,-1.3248096,0.10414991,0.6403634,-0.46169373,0.31325355,0.6059174,-0.2622962,-0.113073125,0.63927776,0.940776,-0.005782772,-0.5907307,-0.58926046,-0.24579698,0.11292187,0.0,0.005859375,39.68676758,41.56591797,45.84399414,41
img_003548.jpg,0.6364995923199485,1.04,0.5338461538461539,0.0849517239522196,0.1041832306814177,0.0839130434782608,0.1068171949630916,0.9580434782608696,40.02589309652066,41.653170410307965,2.6667802,-0.30928195,0.16540654,0.6883701,0.8739086,-0.48440108,-0.15311706,-0.40682706,0.35259834,-0.21717773,-0.33288065,0.044444386,0.12037363,0.43273652,0.04651619,0.0,0.0,41.42675781,46.18774414,57.87695313,11
img_001392.jpg,0.5374030917890079,0.9736842105263158,0.8709103840682788,0.0873756800570646,0.0850068955138503,0.6790935672514621,0.6544923301680057,0.7882137942896453,136.98445200259283,151.80718246919807,-1.7162336,-0.13869165,0.12923978,0.028007535,-0.589013,-0.3851079,-0.2772772,0.12627329,0.4812934,-0.28162032,-0.19726752,-0.27399087,0.7642402,-0.27049932,0.0439389,0.29534608,0.108886719,116.5493164,120.9133301,145.4177246,1
img_001444.jpg,0.1879092777159453,1.1333333333333333,0.2568627450980392,0.2595233516397315,0.2287102454680197,0.2362637362637362,0.2530487804878049,0.8818681318681316,39.13698039832767,47.43837208688022,-1.7175148,-0.30050105,-0.57600015,-0.24060921,0.11448503,-0.28158373,0.45833114,2.1410367,-0.37492484,-0.9971758,0.72769904,-0.5155354,-0.4588942,0.110102594,0.026422473,0.0,0.031005859,57.67456055,37.49536133,30.44165039,38
img_004558.jpg,0.4042590690710407,2.333333333333333,0.2857142857142857,0.3287037037037079,0.0509259259259301,0.0903225806451613,0.0924731182795698,0.9548387096774194,28.39944092455631,31.667273138921363,-0.6363483,0.46894926,0.87738085,-0.016754227,0.8243747,0.4144739,0.28989986,-0.16945745,0.910146,0.5384917,-0.33198166,-1.0536585,-0.54125756,0.12774797,0.0,0.0,0.0,29.41210938,30.20898438,31.91796875,42
img_000307.jpg,0.3182526614154917,1.1904761904761905,0.5469047619047619,0.0800005650094082,0.1011424714816532,0.7847826086956522,1.1681917211328985,0.7972762148337593,168.4425234532568,192.6705849756636,-2.273866,-0.7462046,-0.1275631,0.7897163,-0.04428354,0.046763435,-0.52165455,-0.00843714,-0.35882178,0.13566303,0.0822311,0.20540039,0.1079421,-0.1012046,0.05162336,0.19295444,0.158935547,73.3503418,70.30908203,101.4963379,2
img_001656.jpg,0.3505693719328582,0.96,0.6291666666666667,0.0847411439263069,0.0970225948612107,0.33615221987315,0.3292811839323467,0.8591966173361524,81.91778455257976,83.05708061395386,-1.9827875,-0.73943317,-0.092142,0.5580328,-0.5265629,0.003133993,0.3735051,-0.029589003,-0.43981075,0.25605175,0.53099644,-0.10553918,0.1779903,0.63220716,0.041920412,0.0,0.077636719,57.79174805,49.99243164,55.75268555,8
img_003136.jpg,0.3959202309652334,1.0232558139534884,0.8718287526427061,0.0898349726915093,0.0779525994036713,1.141157382368848,1.1617965367965366,0.7413991664810872,167.16334574332888,178.60919219193772,-1.1163797,-0.9891281,-1.6736728,-0.5615963,-0.31744966,0.17134973,0.6917976,0.5808679,0.07168585,-0.33708867,0.48053744,0.74832964,0.55682194,0.45801526,0.1148171,0.11368535,0.149414063,164.612793,113.800293,93.21337891,34
img_004734.jpg,0.7446960075737875,0.9166666666666666,0.6818181818181818,0.0830864197530864,0.0786047858558146,0.2561576354679803,0.2376847290640393,0.8970443349753698,56.33427285702833,74.39840529200411,-0.535325,0.66857755,1.3796538,0.21076107,-1.1563426,0.7621028,0.4695225,0.17866482,0.084467284,0.25727966,-0.45173302,0.18934192,0.060462262,0.15213965,0.023352416,0.0,0.038818359,39.76416016,35.55712891,38.95874023,7
img_003037.jpg,0.6449771961777175,1.0806451612903225,0.9328358208955224,0.0898858618597265,0.0764294127309142,0.4166666666666666,0.5975042818693419,0.8693606993891624,117.71283183298186,128.64853142700923,-1.3973655,-0.5367013,-0.95647967,-1.3803675,1.2021115,0.5473847,0.8148246,-0.4528043,-0.95612854,0.51228637,-0.12973997,0.042876508,-0.24508384,-0.26599577,0.32583505,0.79712105,0.168457031,134.8710938,146.4516602,183.2712402,9
img_003676.jpg,0.8875512879015307,0.9242424242424242,0.7662692498758072,0.0731885217765069,0.086560680354589,0.2523946360153254,0.2761866773035502,0.9186289679443828,63.51631558242078,105.13749086668498,-2.0644827,-0.9192573,-0.94335705,0.7364759,0.103996456,-0.47299454,0.19360949,-0.38061768,-0.77058935,0.4137988,0.018469501,-0.09721038,0.035146996,-0.8022077,0.03788098,0.4049628,0.163330078,76.00512695,75.23950195,80.51025391,2
img_004090.jpg,0.4437727172918345,1.0943396226415094,0.9154196486662328,0.0988911625007598,0.0741930121277337,0.1449851042701092,0.1926392572944296,0.929890764647468,48.05192721058853,68.73147419078641,3.4016135,-1.516559,0.27488795,0.4825334,0.5511532,-0.26075765,-0.7298754,0.33721736,-0.7571577,-0.11595376,0.13251841,0.30979297,-0.4065479,0.010046593,0.1563458,0.0,0.048828125,81.09106445,81.98828125,89.68847656,31
img_001322.jpg,0.7850710504597567,0.9607843137254902,0.9603841536614646,0.08,0.0868055555555555,1.1237745098039214,0.8955102040816327,0.7968741682193239,170.23561355108896,194.5293392012032,-2.266679,-0.8813491,-0.42258424,0.58805853,-0.45490974,-0.27725577,-0.47403052,0.31170794,-0.23550193,0.16147359,0.2622663,-1.148559,0.4163097,-0.40572757,0.05050811,0.9777622,0.169433594,198.3862305,201.1325684,230.8400879,1
img_002600.jpg,0.4921546505488861,0.989247311827957,0.8572346891070594,0.0938943693592381,0.0763444793899165,0.5559494269171686,0.6522920604914936,0.8101580849938754,136.46119004623108,140.32193830426044,-1.7692609,-0.90320855,-1.1158056,0.71518,-0.13257003,-1.0079815,0.4933131,-0.5747391,-0.8324894,0.33549595,-0.1469632,-0.030108266,0.3259189,-0.70657504,0.15850505,0.00544811,0.235839844,103.0153809,103.2270508,121.6691895,1
img_000482.jpg,0.4331124101196427,1.0344827586206895,0.7195402298850575,0.1022591757479753,0.0698147370974567,1.0439952437574314,1.5797619047619065,0.7222042278907355,204.2387726577572,178.26649834702016,0.4202968,0.89790237,-0.38377017,0.3761254,0.29967377,-0.09114652,0.51079386,0.5477779,-0.11643183,-1.0346161,-0.5852259,0.26929888,-0.017425872,-0.5159415,0.23097247,0.044181436,0.133789063,107.3154297,94.77758789,89.37158203,38
img_004157.jpg,0.2565288014835246,1.1025641025641026,0.899688597363016,0.0920302117890368,0.0793333151367,0.7379139957264954,0.4924485431702756,0.7622197627818386,142.74030454825603,123.74851978314712,2.9062283,-0.8434432,-0.39582866,-0.003657526,-0.75377154,0.26059932,0.4195037,-0.64739996,-0.17039232,-0.50724274,0.8262193,-0.12464754,0.19196732,-0.11129122,0.17785174,0.10320431,0.312988281,107.3166504,105.0009766,113.2155762,18
img_002701.jpg,0.6824891193542477,1.1,0.9357954545454544,0.0950864186079697,0.0745948961556907,0.2872093023255813,0.3735431235431237,0.9010465116279068,95.03467574286296,123.87182322169588,0.83580726,3.7979066,-2.17449,1.5849187,0.2649976,0.6549896,-1.5682416,0.019814393,-0.5642861,0.36475638,-0.058623992,0.07530866,0.0516331,0.06380895,0.053303674,0.0,0.090576172,152.7995605,144.1132813,137.4274902,13
